sec_name,LASTDELIVERY_DATE,bond_cd,ptmyear,anal_precupn,nxcupn,couponrate,interestfrequency
T1903.CFE,20190313,180019.IB,9.427397260273972,2019-02-16 00:00:00,2019-08-16 00:00:00,3.54,2
T1903.CFE,20190313,180020.IB,6.484931506849315,1899-12-30 00:00:00,2019-09-06 00:00:00,3.6,1
T1903.CFE,20190313,180027.IB,9.695890410958905,1899-12-30 00:00:00,2019-05-22 00:00:00,3.25,2
T1903.CFE,20190313,180028.IB,6.734246575342466,1899-12-30 00:00:00,2019-12-06 00:00:00,3.22,1
T1906.CFE,20190619,160004.IB,6.610958904109589,2019-01-28 00:00:00,2019-07-28 00:00:00,2.85,2
T1906.CFE,20190619,160010.IB,6.877049180327869,2019-05-05 00:00:00,2019-11-05 00:00:00,2.9,2
T1906.CFE,20190619,160017.IB,7.126027397260274,2019-02-04 00:00:00,2019-08-04 00:00:00,2.74,2
T1906.CFE,20190619,160023.IB,7.375342465753425,2019-05-03 00:00:00,2019-11-03 00:00:00,2.7,2
T1906.CFE,20190619,170004.IB,7.6438356164383565,2019-02-09 00:00:00,2019-08-09 00:00:00,3.4,2
T1906.CFE,20190619,170010.IB,7.8743169398907105,2019-05-04 00:00:00,2019-11-04 00:00:00,3.52,2
T1906.CFE,20190619,170018.IB,8.123287671232877,2019-02-03 00:00:00,2019-08-03 00:00:00,3.59,2
T1906.CFE,20190619,170025.IB,8.372602739726027,2019-05-02 00:00:00,2019-11-02 00:00:00,3.82,2
T1906.CFE,20190619,180004.IB,8.621917808219179,2019-02-01 00:00:00,2019-08-01 00:00:00,3.85,2
T1906.CFE,20190619,180011.IB,8.90983606557377,2019-05-17 00:00:00,2019-11-17 00:00:00,3.69,2
T1906.CFE,20190619,180019.IB,9.158904109589042,2019-02-16 00:00:00,2019-08-16 00:00:00,3.54,2
T1906.CFE,20190619,180027.IB,9.427397260273972,2019-05-22 00:00:00,2019-11-22 00:00:00,3.25,2
T1906.CFE,20190619,180028.IB,6.465753424657534,1899-12-30 00:00:00,2019-12-06 00:00:00,3.22,1
T1906.CFE,20190619,190006.IB,9.926229508196721,1899-12-30 00:00:00,2019-11-23 00:00:00,3.29,2
T1906.CFE,20190619,190007.IB,6.96448087431694,1899-12-30 00:00:00,2020-06-06 00:00:00,3.25,1
T1909.CFE,20190919,160010.IB,6.6256830601092895,2019-05-05 00:00:00,2019-11-05 00:00:00,2.9,2
T1909.CFE,20190919,160017.IB,6.8743169398907105,2019-08-04 00:00:00,2020-02-04 00:00:00,2.74,2
T1909.CFE,20190919,160023.IB,7.123287671232877,2019-05-03 00:00:00,2019-11-03 00:00:00,2.7,2
T1909.CFE,20190919,170004.IB,7.391780821917808,2019-08-09 00:00:00,2020-02-09 00:00:00,3.4,2
T1909.CFE,20190919,170010.IB,7.622950819672131,2019-05-04 00:00:00,2019-11-04 00:00:00,3.52,2
T1909.CFE,20190919,170018.IB,7.871584699453551,2019-08-03 00:00:00,2020-02-03 00:00:00,3.59,2
T1909.CFE,20190919,170025.IB,8.12054794520548,2019-05-02 00:00:00,2019-11-02 00:00:00,3.82,2
T1909.CFE,20190919,180004.IB,8.36986301369863,2019-08-01 00:00:00,2020-02-01 00:00:00,3.85,2
T1909.CFE,20190919,180011.IB,8.658469945355192,2019-05-17 00:00:00,2019-11-17 00:00:00,3.69,2
T1909.CFE,20190919,180019.IB,8.907103825136613,2019-08-16 00:00:00,2020-02-16 00:00:00,3.54,2
T1909.CFE,20190919,180027.IB,9.175342465753424,2019-05-22 00:00:00,2019-11-22 00:00:00,3.25,2
T1909.CFE,20190919,190006.IB,9.674863387978142,1899-12-30 00:00:00,2019-11-23 00:00:00,3.29,2
T1909.CFE,20190919,190007.IB,6.713114754098361,1899-12-30 00:00:00,2020-06-06 00:00:00,3.25,1
T1912.CFE,20191218,160017.IB,6.628415300546449,2019-08-04 00:00:00,2020-02-04 00:00:00,2.74,2
T1912.CFE,20191218,160023.IB,6.877049180327869,2019-11-03 00:00:00,2020-05-03 00:00:00,2.7,2
T1912.CFE,20191218,170004.IB,7.145205479452055,2019-08-09 00:00:00,2020-02-09 00:00:00,3.4,2
T1912.CFE,20191218,170010.IB,7.377049180327869,2019-11-04 00:00:00,2020-05-04 00:00:00,3.52,2
T1912.CFE,20191218,170018.IB,7.6256830601092895,2019-08-03 00:00:00,2020-02-03 00:00:00,3.59,2
T1912.CFE,20191218,170025.IB,7.8743169398907105,2019-11-02 00:00:00,2020-05-02 00:00:00,3.82,2
T1912.CFE,20191218,180004.IB,8.123287671232877,2019-08-01 00:00:00,2020-02-01 00:00:00,3.85,2
T1912.CFE,20191218,180011.IB,8.412568306010929,2019-11-17 00:00:00,2020-05-17 00:00:00,3.69,2
T1912.CFE,20191218,180019.IB,8.66120218579235,2019-08-16 00:00:00,2020-02-16 00:00:00,3.54,2
T1912.CFE,20191218,180027.IB,8.92896174863388,2019-11-22 00:00:00,2020-05-22 00:00:00,3.25,2
T1912.CFE,20191218,190006.IB,9.42896174863388,2019-11-23 00:00:00,2020-05-23 00:00:00,3.29,2
T1912.CFE,20191218,190007.IB,6.467213114754099,1899-12-30 00:00:00,2020-06-06 00:00:00,3.25,1
T1912.CFE,20191218,190015.IB,9.926229508196721,1899-12-30 00:00:00,2020-05-21 00:00:00,3.13,2
T1912.CFE,20191218,190016.IB,6.96448087431694,1899-12-30 00:00:00,2020-12-05 00:00:00,3.12,1
T2003.CFE,20200318,160023.IB,6.628415300546449,2019-11-03 00:00:00,2020-05-03 00:00:00,2.7,2
T2003.CFE,20200318,170004.IB,6.896174863387978,2020-02-09 00:00:00,2020-08-09 00:00:00,3.4,2
T2003.CFE,20200318,170010.IB,7.128415300546448,2019-11-04 00:00:00,2020-05-04 00:00:00,3.52,2
T2003.CFE,20200318,170018.IB,7.377049180327869,2020-02-03 00:00:00,2020-08-03 00:00:00,3.59,2
T2003.CFE,20200318,170025.IB,7.6256830601092895,2019-11-02 00:00:00,2020-05-02 00:00:00,3.82,2
T2003.CFE,20200318,180004.IB,7.8743169398907105,2020-02-01 00:00:00,2020-08-01 00:00:00,3.85,2
T2003.CFE,20200318,180011.IB,8.163934426229508,2019-11-17 00:00:00,2020-05-17 00:00:00,3.69,2
T2003.CFE,20200318,180019.IB,8.412568306010929,2020-02-16 00:00:00,2020-08-16 00:00:00,3.54,2
T2003.CFE,20200318,180027.IB,8.680327868852459,2019-11-22 00:00:00,2020-05-22 00:00:00,3.25,2
T2003.CFE,20200318,190006.IB,9.180327868852459,2019-11-23 00:00:00,2020-05-23 00:00:00,3.29,2
T2003.CFE,20200318,190015.IB,9.6775956284153,1899-12-30 00:00:00,2020-05-21 00:00:00,3.13,2
T2003.CFE,20200318,190016.IB,6.715846994535519,1899-12-30 00:00:00,2020-12-05 00:00:00,3.12,1
T2006.CFE,20200617,170004.IB,6.647540983606557,2020-02-09 00:00:00,2020-08-09 00:00:00,3.4,2
T2006.CFE,20200617,170010.IB,6.879452054794521,2020-05-04 00:00:00,2020-11-04 00:00:00,3.52,2
T2006.CFE,20200617,170018.IB,7.128415300546448,2020-02-03 00:00:00,2020-08-03 00:00:00,3.59,2
T2006.CFE,20200617,170025.IB,7.377049180327869,2020-05-02 00:00:00,2020-11-02 00:00:00,3.82,2
T2006.CFE,20200617,180004.IB,7.6256830601092895,2020-02-01 00:00:00,2020-08-01 00:00:00,3.85,2
T2006.CFE,20200617,180011.IB,7.9150684931506845,2020-05-17 00:00:00,2020-11-17 00:00:00,3.69,2
T2006.CFE,20200617,180019.IB,8.163934426229508,2020-02-16 00:00:00,2020-08-16 00:00:00,3.54,2
T2006.CFE,20200617,180027.IB,8.431693989071038,2020-05-22 00:00:00,2020-11-22 00:00:00,3.25,2
T2006.CFE,20200617,190006.IB,8.931506849315069,2020-05-23 00:00:00,2020-11-23 00:00:00,3.29,2
T2006.CFE,20200617,190015.IB,9.42896174863388,2020-05-21 00:00:00,2020-11-21 00:00:00,3.13,2
T2006.CFE,20200617,190016.IB,6.467213114754099,1899-12-30 00:00:00,2020-12-05 00:00:00,3.12,1
T2006.CFE,20200617,200006.IB,9.926027397260274,1899-12-30 00:00:00,2020-11-21 00:00:00,2.68,2
T2006.CFE,20200617,200008.IB,6.964383561643835,1899-12-30 00:00:00,2021-06-04 00:00:00,2.85,1
T2009.CFE,20200916,170010.IB,6.63013698630137,2020-05-04 00:00:00,2020-11-04 00:00:00,3.52,2
T2009.CFE,20200916,170018.IB,6.879452054794521,2020-08-03 00:00:00,2021-02-03 00:00:00,3.59,2
T2009.CFE,20200916,170025.IB,7.128415300546448,2020-05-02 00:00:00,2020-11-02 00:00:00,3.82,2
T2009.CFE,20200916,180004.IB,7.377049180327869,2020-08-01 00:00:00,2021-02-01 00:00:00,3.85,2
T2009.CFE,20200916,180011.IB,7.6657534246575345,2020-05-17 00:00:00,2020-11-17 00:00:00,3.69,2
T2009.CFE,20200916,180019.IB,7.9150684931506845,2020-08-16 00:00:00,2021-02-16 00:00:00,3.54,2
T2009.CFE,20200916,180027.IB,8.183060109289617,2020-05-22 00:00:00,2020-11-22 00:00:00,3.25,2
T2009.CFE,20200916,190006.IB,8.682191780821917,2020-05-23 00:00:00,2020-11-23 00:00:00,3.29,2
T2009.CFE,20200916,190015.IB,9.180327868852459,2020-05-21 00:00:00,2020-11-21 00:00:00,3.13,2
T2009.CFE,20200916,2000002.IB,6.756164383561644,1899-12-30 00:00:00,2021-06-19 00:00:00,2.71,1
T2009.CFE,20200916,2000003.IB,9.76986301369863,1899-12-30 00:00:00,2020-12-24 00:00:00,2.77,2
T2009.CFE,20200916,2000004.IB,9.830136986301369,1899-12-30 00:00:00,2021-01-16 00:00:00,2.86,2
T2009.CFE,20200916,200006.IB,9.676712328767124,1899-12-30 00:00:00,2020-11-21 00:00:00,2.68,2
T2009.CFE,20200916,200008.IB,6.715068493150685,1899-12-30 00:00:00,2021-06-04 00:00:00,2.85,1
T2012.CFE,20201216,170018.IB,6.63013698630137,2020-08-03 00:00:00,2021-02-03 00:00:00,3.59,2
T2012.CFE,20201216,170025.IB,6.879452054794521,2020-11-02 00:00:00,2021-05-02 00:00:00,3.82,2
T2012.CFE,20201216,180004.IB,7.128415300546448,2020-08-01 00:00:00,2021-02-01 00:00:00,3.85,2
T2012.CFE,20201216,180011.IB,7.416438356164384,2020-11-17 00:00:00,2021-05-17 00:00:00,3.69,2
T2012.CFE,20201216,180019.IB,7.6657534246575345,2020-08-16 00:00:00,2021-02-16 00:00:00,3.54,2
T2012.CFE,20201216,180027.IB,7.934246575342466,2020-11-22 00:00:00,2021-05-22 00:00:00,3.25,2
T2012.CFE,20201216,190006.IB,8.432876712328767,2020-11-23 00:00:00,2021-05-23 00:00:00,3.29,2
T2012.CFE,20201216,190015.IB,8.931506849315069,2020-11-21 00:00:00,2021-05-21 00:00:00,3.13,2
T2012.CFE,20201216,2000002.IB,6.506849315068493,1899-12-30 00:00:00,2021-06-19 00:00:00,2.71,1
T2012.CFE,20201216,2000004.IB,9.580821917808219,1899-12-30 00:00:00,2021-01-16 00:00:00,2.86,2
T2012.CFE,20201216,200006.IB,9.427397260273972,2020-11-21 00:00:00,2021-05-21 00:00:00,2.68,2
T2012.CFE,20201216,200008.IB,6.465753424657534,1899-12-30 00:00:00,2021-06-04 00:00:00,2.85,1
T2103.CFE,20210317,170025.IB,6.63013698630137,2020-11-02 00:00:00,2021-05-02 00:00:00,3.82,2
T2103.CFE,20210317,180004.IB,6.879452054794521,2021-02-01 00:00:00,2021-08-01 00:00:00,3.85,2
T2103.CFE,20210317,180011.IB,7.167123287671233,2020-11-17 00:00:00,2021-05-17 00:00:00,3.69,2
T2103.CFE,20210317,180019.IB,7.416438356164384,2021-02-16 00:00:00,2021-08-16 00:00:00,3.54,2
T2103.CFE,20210317,180027.IB,7.684931506849315,2020-11-22 00:00:00,2021-05-22 00:00:00,3.25,2
T2103.CFE,20210317,190006.IB,8.183561643835617,2020-11-23 00:00:00,2021-05-23 00:00:00,3.29,2
T2103.CFE,20210317,190015.IB,8.682191780821917,2020-11-21 00:00:00,2021-05-21 00:00:00,3.13,2
T2103.CFE,20210317,2000003.IB,9.271232876712329,2020-12-24 00:00:00,2021-06-24 00:00:00,2.77,2
T2103.CFE,20210317,2000004.IB,9.331506849315069,2021-01-16 00:00:00,2021-07-16 00:00:00,2.86,2
T2103.CFE,20210317,200006.IB,9.178082191780822,2020-11-21 00:00:00,2021-05-21 00:00:00,2.68,2
T2106.CFE,20210617,180004.IB,6.627397260273972,2021-02-01 00:00:00,2021-08-01 00:00:00,3.85,2
T2106.CFE,20210617,180011.IB,6.9150684931506845,2021-05-17 00:00:00,2021-11-17 00:00:00,3.69,2
T2106.CFE,20210617,180019.IB,7.164383561643835,2021-02-16 00:00:00,2021-08-16 00:00:00,3.54,2
T2106.CFE,20210617,180027.IB,7.432876712328767,2021-05-22 00:00:00,2021-11-22 00:00:00,3.25,2
T2106.CFE,20210617,190006.IB,7.931506849315069,2021-05-23 00:00:00,2021-11-23 00:00:00,3.29,2
T2106.CFE,20210617,190015.IB,8.43013698630137,2021-05-21 00:00:00,2021-11-21 00:00:00,3.13,2
T2106.CFE,20210617,2000004.IB,9.07945205479452,2021-01-16 00:00:00,2021-07-16 00:00:00,2.86,2
T2106.CFE,20210617,200006.IB,8.926027397260274,2021-05-21 00:00:00,2021-11-21 00:00:00,2.68,2
TS1812.CFE,20181219,150019.IB,1.7205479452054795,2018-09-08 00:00:00,2019-09-08 00:00:00,3.14,1
TS1812.CFE,20181219,160002.IB,2.0712328767123287,2018-01-14 00:00:00,2019-01-14 00:00:00,2.53,1
TS1812.CFE,20181219,170016.IB,1.6027397260273972,2018-07-27 00:00:00,2019-07-27 00:00:00,3.46,1
TS1812.CFE,20181219,170023.IB,1.8520547945205479,2018-10-26 00:00:00,2019-10-26 00:00:00,3.6,1
TS1812.CFE,20181219,180002.IB,2.1013698630136988,1899-12-30 00:00:00,2019-01-25 00:00:00,3.56,1
TS1812.CFE,20181219,180015.IB,1.5616438356164384,1899-12-30 00:00:00,2019-07-12 00:00:00,3.14,1
TS1812.CFE,20181219,180022.IB,1.83013698630137,1899-12-30 00:00:00,2019-10-18 00:00:00,3.0,1
TS1903.CFE,20190313,150019.IB,1.4904109589041097,2018-09-08 00:00:00,2019-09-08 00:00:00,3.14,1
TS1903.CFE,20190313,160002.IB,1.841095890410959,2019-01-14 00:00:00,2020-01-14 00:00:00,2.53,1
TS1903.CFE,20190313,160007.IB,2.0876712328767124,2018-04-14 00:00:00,2019-04-14 00:00:00,2.58,1
TS1903.CFE,20190313,170023.IB,1.621917808219178,2018-10-26 00:00:00,2019-10-26 00:00:00,3.6,1
TS1903.CFE,20190313,180002.IB,1.8712328767123287,2019-01-25 00:00:00,2020-01-25 00:00:00,3.56,1
TS1903.CFE,20190313,180007.IB,2.0821917808219177,1899-12-30 00:00:00,2019-04-12 00:00:00,3.42,1
TS1903.CFE,20190313,180022.IB,1.6,1899-12-30 00:00:00,2019-10-18 00:00:00,3.0,1
TS1903.CFE,20190313,190002.IB,1.9452054794520548,1899-12-30 00:00:00,2020-02-21 00:00:00,2.44,1
TS1906.CFE,20190619,160002.IB,1.5726027397260274,2019-01-14 00:00:00,2020-01-14 00:00:00,2.53,1
TS1906.CFE,20190619,160007.IB,1.819672131147541,2019-04-14 00:00:00,2020-04-14 00:00:00,2.58,1
TS1906.CFE,20190619,160015.IB,2.0684931506849313,2018-07-14 00:00:00,2019-07-14 00:00:00,2.65,1
TS1906.CFE,20190619,180002.IB,1.6027397260273972,2019-01-25 00:00:00,2020-01-25 00:00:00,3.56,1
TS1906.CFE,20190619,180007.IB,1.814207650273224,2019-04-12 00:00:00,2020-04-12 00:00:00,3.42,1
TS1906.CFE,20190619,180014.IB,2.043835616438356,1899-12-30 00:00:00,2019-07-05 00:00:00,3.24,1
TS1906.CFE,20190619,190002.IB,1.6767123287671233,1899-12-30 00:00:00,2020-02-21 00:00:00,2.44,1
TS1909.CFE,20190919,160007.IB,1.5683060109289617,2019-04-14 00:00:00,2020-04-14 00:00:00,2.58,1
TS1909.CFE,20190919,160015.IB,1.8169398907103824,2019-07-14 00:00:00,2020-07-14 00:00:00,2.65,1
TS1909.CFE,20190919,160021.IB,2.084931506849315,2018-10-20 00:00:00,2019-10-20 00:00:00,2.39,1
TS1909.CFE,20190919,180007.IB,1.5628415300546448,2019-04-12 00:00:00,2020-04-12 00:00:00,3.42,1
TS1909.CFE,20190919,180014.IB,1.7923497267759563,2019-07-05 00:00:00,2020-07-05 00:00:00,3.24,1
TS1909.CFE,20190919,180021.IB,2.0602739726027397,1899-12-30 00:00:00,2019-10-11 00:00:00,3.17,1
TS1909.CFE,20190919,190009.IB,1.8087431693989071,1899-12-30 00:00:00,2020-07-11 00:00:00,2.74,1
TS1912.CFE,20191218,160015.IB,1.57103825136612,2019-07-14 00:00:00,2020-07-14 00:00:00,2.65,1
TS1912.CFE,20191218,160021.IB,1.8387978142076502,2019-10-20 00:00:00,2020-10-20 00:00:00,2.39,1
TS1912.CFE,20191218,170001.IB,2.0684931506849313,2019-01-12 00:00:00,2020-01-12 00:00:00,2.88,1
TS1912.CFE,20191218,180014.IB,1.5464480874316942,2019-07-05 00:00:00,2020-07-05 00:00:00,3.24,1
TS1912.CFE,20191218,180021.IB,1.814207650273224,2019-10-11 00:00:00,2020-10-11 00:00:00,3.17,1
TS1912.CFE,20191218,190009.IB,1.5628415300546448,1899-12-30 00:00:00,2020-07-11 00:00:00,2.74,1
TS1912.CFE,20191218,190014.IB,1.9071038251366121,1899-12-30 00:00:00,2020-11-14 00:00:00,2.69,1
TS2003.CFE,20200318,160021.IB,1.5901639344262295,2019-10-20 00:00:00,2020-10-20 00:00:00,2.39,1
TS2003.CFE,20200318,170001.IB,1.819672131147541,2020-01-12 00:00:00,2021-01-12 00:00:00,2.88,1
TS2003.CFE,20200318,170007.IB,2.07103825136612,2019-04-13 00:00:00,2020-04-13 00:00:00,3.13,1
TS2003.CFE,20200318,180021.IB,1.5655737704918034,2019-10-11 00:00:00,2020-10-11 00:00:00,3.17,1
TS2003.CFE,20200318,190014.IB,1.6584699453551912,1899-12-30 00:00:00,2020-11-14 00:00:00,2.69,1
TS2003.CFE,20200318,200002.IB,1.9071038251366121,1899-12-30 00:00:00,2021-02-13 00:00:00,2.2,1
TS2006.CFE,20200617,170001.IB,1.57103825136612,2020-01-12 00:00:00,2021-01-12 00:00:00,2.88,1
TS2006.CFE,20200617,170007.IB,1.821917808219178,2020-04-13 00:00:00,2021-04-13 00:00:00,3.13,1
TS2006.CFE,20200617,170014.IB,2.07103825136612,2019-07-13 00:00:00,2020-07-13 00:00:00,3.47,1
TS2006.CFE,20200617,190003.IB,1.7205479452054795,2020-03-07 00:00:00,2021-03-07 00:00:00,2.69,1
TS2006.CFE,20200617,190011.IB,2.1420765027322406,1899-12-30 00:00:00,2020-08-08 00:00:00,2.75,1
TS2006.CFE,20200617,200002.IB,1.6584699453551912,1899-12-30 00:00:00,2021-02-13 00:00:00,2.2,1
TS2009.CFE,20200916,170007.IB,1.5726027397260274,2020-04-13 00:00:00,2021-04-13 00:00:00,3.13,1
TS2009.CFE,20200916,170014.IB,1.821917808219178,2020-07-13 00:00:00,2021-07-13 00:00:00,3.47,1
TS2009.CFE,20200916,170021.IB,2.0901639344262297,2019-10-19 00:00:00,2020-10-19 00:00:00,3.73,1
TS2009.CFE,20200916,190003.IB,1.4712328767123288,2020-03-07 00:00:00,2021-03-07 00:00:00,2.69,1
TS2009.CFE,20200916,190011.IB,1.893150684931507,2020-08-08 00:00:00,2021-08-08 00:00:00,2.75,1
TS2009.CFE,20200916,200011.IB,1.9068493150684933,1899-12-30 00:00:00,2021-08-13 00:00:00,2.64,1
TS2012.CFE,20201216,1700003.IB,1.7589041095890412,2020-09-19 00:00:00,2021-09-19 00:00:00,3.59,1
TS2012.CFE,20201216,170014.IB,1.5726027397260274,2020-07-13 00:00:00,2021-07-13 00:00:00,3.47,1
TS2012.CFE,20201216,170021.IB,1.841095890410959,2020-10-19 00:00:00,2021-10-19 00:00:00,3.73,1
TS2012.CFE,20201216,180001.IB,2.0901639344262297,2020-01-18 00:00:00,2021-01-18 00:00:00,3.81,1
TS2012.CFE,20201216,190011.IB,1.643835616438356,2020-08-08 00:00:00,2021-08-08 00:00:00,2.75,1
TS2012.CFE,20201216,200011.IB,1.6575342465753424,1899-12-30 00:00:00,2021-08-13 00:00:00,2.64,1
TS2103.CFE,20210317,1700003.IB,1.5095890410958903,2020-09-19 00:00:00,2021-09-19 00:00:00,3.59,1
TS2103.CFE,20210317,170021.IB,1.5917808219178082,2020-10-19 00:00:00,2021-10-19 00:00:00,3.73,1
TS2103.CFE,20210317,180001.IB,1.841095890410959,2021-01-18 00:00:00,2022-01-18 00:00:00,3.81,1
TS2103.CFE,20210317,180009.IB,2.0904109589041098,2020-04-19 00:00:00,2021-04-19 00:00:00,3.17,1
TS2106.CFE,20210617,180001.IB,1.589041095890411,2021-01-18 00:00:00,2022-01-18 00:00:00,3.81,1
TS2106.CFE,20210617,180009.IB,1.8383561643835615,2021-04-19 00:00:00,2022-04-19 00:00:00,3.17,1
TS2106.CFE,20210617,180016.IB,2.0684931506849313,2020-07-12 00:00:00,2021-07-12 00:00:00,3.3,1
TS2106.CFE,20210617,200003.IB,1.7150684931506848,2021-03-05 00:00:00,2022-03-05 00:00:00,2.24,1
TF1312.CFE,20131218,050012.IB,6.909589041095891,2013-11-15 00:00:00,2014-05-15 00:00:00,3.65,2
TF1312.CFE,20131218,080003.IB,4.252054794520548,2013-09-20 00:00:00,2014-03-20 00:00:00,4.07,2
TF1312.CFE,20131218,080018.IB,4.761643835616439,2013-09-22 00:00:00,2014-03-22 00:00:00,3.68,2
TF1312.CFE,20131218,090003.IB,5.23013698630137,2013-09-12 00:00:00,2014-03-12 00:00:00,3.05,2
TF1312.CFE,20131218,090007.IB,5.383561643835616,2013-11-07 00:00:00,2014-05-07 00:00:00,3.02,2
TF1312.CFE,20131218,090016.IB,5.594520547945206,2013-07-23 00:00:00,2014-01-23 00:00:00,3.48,2
TF1312.CFE,20131218,090023.IB,5.747945205479452,2013-09-17 00:00:00,2014-03-17 00:00:00,3.44,2
TF1312.CFE,20131218,090027.IB,5.882191780821918,2013-11-05 00:00:00,2014-05-05 00:00:00,3.68,2
TF1312.CFE,20131218,100002.IB,6.131506849315069,2013-08-04 00:00:00,2014-02-04 00:00:00,3.43,2
TF1312.CFE,20131218,100007.IB,6.265753424657534,2013-09-25 00:00:00,2014-03-25 00:00:00,3.36,2
TF1312.CFE,20131218,100012.IB,6.4,2013-11-13 00:00:00,2014-05-13 00:00:00,3.25,2
TF1312.CFE,20131218,100024.IB,6.63013698630137,2013-08-05 00:00:00,2014-02-05 00:00:00,3.28,2
TF1312.CFE,20131218,100031.IB,6.745205479452055,2013-09-16 00:00:00,2014-03-16 00:00:00,3.29,2
TF1312.CFE,20131218,100034.IB,6.86027397260274,2013-10-28 00:00:00,2014-04-28 00:00:00,3.67,2
TF1312.CFE,20131218,110003.IB,4.109589041095891,2013-01-27 00:00:00,2014-01-27 00:00:00,3.83,1
TF1312.CFE,20131218,110006.IB,4.205479452054795,2013-03-03 00:00:00,2014-03-03 00:00:00,3.75,1
TF1312.CFE,20131218,110017.IB,4.550684931506849,2013-07-07 00:00:00,2014-07-07 00:00:00,3.7,1
TF1312.CFE,20131218,110021.IB,4.8191780821917805,2013-10-13 00:00:00,2014-10-13 00:00:00,3.65,1
TF1312.CFE,20131218,120005.IB,5.219178082191781,2013-03-08 00:00:00,2014-03-08 00:00:00,3.41,1
TF1312.CFE,20131218,120010.IB,5.468493150684932,2013-06-07 00:00:00,2014-06-07 00:00:00,3.14,1
TF1312.CFE,20131218,120016.IB,5.717808219178083,2013-09-06 00:00:00,2014-09-06 00:00:00,3.25,1
TF1312.CFE,20131218,130001.IB,4.063013698630137,1899-12-30 00:00:00,2014-01-10 00:00:00,3.15,1
TF1312.CFE,20131218,130003.IB,6.101369863013699,1899-12-30 00:00:00,2014-01-24 00:00:00,3.42,1
TF1312.CFE,20131218,130008.IB,6.331506849315068,1899-12-30 00:00:00,2014-04-18 00:00:00,3.29,1
TF1312.CFE,20131218,130013.IB,4.446575342465754,1899-12-30 00:00:00,2014-05-30 00:00:00,3.09,1
TF1312.CFE,20131218,130015.IB,6.561643835616438,1899-12-30 00:00:00,2014-07-11 00:00:00,3.46,1
TF1312.CFE,20131218,130020.IB,6.83013698630137,1899-12-30 00:00:00,2014-10-17 00:00:00,4.07,1
TF1312.CFE,20131218,130023.IB,4.887671232876713,1899-12-30 00:00:00,2014-11-07 00:00:00,4.13,1
TF1403.CFE,20140319,050012.IB,6.66027397260274,2013-11-15 00:00:00,2014-05-15 00:00:00,3.65,2
TF1403.CFE,20140319,080010.IB,4.263013698630137,2013-12-23 00:00:00,2014-06-23 00:00:00,4.41,2
TF1403.CFE,20140319,080025.IB,4.742465753424657,2013-12-15 00:00:00,2014-06-15 00:00:00,2.9,2
TF1403.CFE,20140319,090007.IB,5.134246575342466,2013-11-07 00:00:00,2014-05-07 00:00:00,3.02,2
TF1403.CFE,20140319,090012.IB,5.249315068493151,2013-12-18 00:00:00,2014-06-18 00:00:00,3.09,2
TF1403.CFE,20140319,090016.IB,5.345205479452055,2014-01-23 00:00:00,2014-07-23 00:00:00,3.48,2
TF1403.CFE,20140319,090027.IB,5.632876712328767,2013-11-05 00:00:00,2014-05-05 00:00:00,3.68,2
TF1403.CFE,20140319,100002.IB,5.882191780821918,2014-02-04 00:00:00,2014-08-04 00:00:00,3.43,2
TF1403.CFE,20140319,100012.IB,6.1506849315068495,2013-11-13 00:00:00,2014-05-13 00:00:00,3.25,2
TF1403.CFE,20140319,100019.IB,6.265753424657534,2013-12-24 00:00:00,2014-06-24 00:00:00,3.41,2
TF1403.CFE,20140319,100024.IB,6.380821917808219,2014-02-05 00:00:00,2014-08-05 00:00:00,3.28,2
TF1403.CFE,20140319,100034.IB,6.610958904109589,2013-10-28 00:00:00,2014-04-28 00:00:00,3.67,2
TF1403.CFE,20140319,100041.IB,6.745205479452055,2013-12-16 00:00:00,2014-06-16 00:00:00,3.77,2
TF1403.CFE,20140319,110002.IB,6.8410958904109584,2014-01-20 00:00:00,2014-07-20 00:00:00,3.94,2
TF1403.CFE,20140319,110017.IB,4.301369863013699,2013-07-07 00:00:00,2014-07-07 00:00:00,3.7,1
TF1403.CFE,20140319,110021.IB,4.5698630136986305,2013-10-13 00:00:00,2014-10-13 00:00:00,3.65,1
TF1403.CFE,20140319,120010.IB,5.219178082191781,2013-06-07 00:00:00,2014-06-07 00:00:00,3.14,1
TF1403.CFE,20140319,120016.IB,5.468493150684932,2013-09-06 00:00:00,2014-09-06 00:00:00,3.25,1
TF1403.CFE,20140319,130003.IB,5.852054794520548,2014-01-24 00:00:00,2015-01-24 00:00:00,3.42,1
TF1403.CFE,20140319,130008.IB,6.082191780821918,1899-12-30 00:00:00,2014-04-18 00:00:00,3.29,1
TF1403.CFE,20140319,130013.IB,4.197260273972603,1899-12-30 00:00:00,2014-05-30 00:00:00,3.09,1
TF1403.CFE,20140319,130015.IB,6.3123287671232875,1899-12-30 00:00:00,2014-07-11 00:00:00,3.46,1
TF1403.CFE,20140319,130020.IB,6.580821917808219,1899-12-30 00:00:00,2014-10-17 00:00:00,4.07,1
TF1403.CFE,20140319,130023.IB,4.638356164383562,1899-12-30 00:00:00,2014-11-07 00:00:00,4.13,1
TF1403.CFE,20140319,140001.IB,4.8054794520547945,1899-12-30 00:00:00,2015-01-07 00:00:00,4.47,1
TF1403.CFE,20140319,140003.IB,6.83013698630137,1899-12-30 00:00:00,2015-01-16 00:00:00,4.44,1
